query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
3,0.42538149998290464,22763372245.10904,184687067899.79434,25197035170.640594,214811723700.0,197,0.01132928354008434
3,0.42538149998290464,23098724510.84253,188745407210.22372,24233871124.508247,207123597000.0,198,0.0054805277144048346
3,0.42538149998290464,22233667829.38852,178306002358.87415,24479203350.2936,197248158900.0,176,0.011384316758279658
3,0.42538149998290464,24446513705.16034,205190694945.7256,26808523505.01288,243722927100.0,224,0.009691373019180103
3,0.42538149998290464,23703069112.93622,196093560725.74512,23447705347.979088,181761766800.0,163,0.0014049366346560537
3,0.42538149998290464,24099129774.15753,200932279450.0489,24376323872.325268,207227122800.0,196,0.0013376342557014744
3,0.42538149998290464,23417652349.746857,192617794617.91782,25064498220.403812,207626013600.0,186,0.007931789673666189
3,0.42538149998290464,23481367389.60721,193392877425.85007,24883431869.49415,204989559600.0,184,0.006839687263208989
3,0.42538149998290464,24288638689.538574,203253744583.88678,26786625017.394382,227819890800.0,196,0.010964742012139567
3,0.42538149998290464,23576389903.69577,194549700593.14514,25109832974.09549,203467883100.0,178,0.007536536219065422
3,0.42538149998290464,22874896232.668243,186035139575.76675,24858012997.625484,204230985300.0,183,0.009710165977234998
3,0.42538149998290464,23114457935.919464,188936151280.2399,26444857577.56553,231107136300.0,207,0.01441063090896023
3,0.42538149998290464,23401302532.906677,192418979529.32333,24151943703.372517,201654974700.0,189,0.0037224034347903413
3,0.42538149998290464,23544110889.447723,194156610363.9064,23621045144.36771,198777254700.0,192,0.00038703751611872286
3,0.42538149998290464,23034703914.329926,187969567744.29977,23085363313.581223,170530758600.0,148,0.0002970689843122354
3,0.42538149998290464,23624520588.82373,195136057085.70578,24597451147.540688,207577093200.0,193,0.004687080562302416
3,0.42538149998290464,23718937224.94467,196287079208.39767,24487426627.088554,195640319700.0,173,0.003928072716924122
3,0.42538149998290464,23481263754.2847,193391616329.19717,23698518071.61685,198917251200.0,191,0.0010921843933672521
3,0.42538149998290464,23019270076.154907,187782606964.24228,24867854745.508636,195184935300.0,167,0.009470939273630147
3,0.42538149998290464,23115498056.709076,188948762246.76868,20208714147.949,152763504300.0,155,0.019027999665755736
3,0.42538149998290464,23560686585.80475,194358452084.46783,24431476262.72572,206142758400.0,193,0.0042242069703524975
3,0.42538149998290464,23940491946.07672,198992050236.91257,23945293772.13765,196213142700.0,182,2.447249962389163e-05
3,0.42538149998290464,22072118451.380463,176367286461.7213,19169891398.581017,140154044400.0,145,0.02070740851770558
4,0.06075220002094284,32185483623.69873,331039963251.6643,30993866521.02737,329975287500.0,307,0.0036112313491699286
4,0.06075220002094284,31699104632.047424,321112891115.26495,28285368079.23701,279759540600.0,265,0.012202395476804745
4,0.06075220002094284,32377695569.22174,335004667447.0927,32523209711.545246,355168140900.0,323,0.0004097049413125033
4,0.06075220002094284,30889104696.381653,304915810836.3399,32616219325.494785,346697800500.0,306,0.004981614035688503
4,0.06075220002094284,31682676897.58362,320780234700.35675,31010979961.240185,322492938300.0,293,0.002082826805089869
4,0.06075220002094284,32696077262.991028,341623721937.4134,31176221618.860836,311238457500.0,270,0.004883251434730529
4,0.06075220002094284,31927128080.638855,325748083908.7898,31300948738.388935,347061207300.0,333,0.001804233170054785
4,0.06075220002094284,31321804456.083984,313516139139.3164,32730857847.687214,360748839300.0,329,0.0039059124745553396
4,0.06075220002094284,32141480912.350037,330135482477.7525,30616002876.063046,318403863900.0,293,0.004791016093843926
4,0.06075220002094284,31655766979.81244,320235533489.26685,30435302813.054813,311083457100.0,283,0.003923269267144922
4,0.06075220002094284,32333430032.105103,334089354148.05676,31968777640.77227,336451443000.0,300,0.0010838187765859347
4,0.06075220002094284,30846874602.000977,304082707528.0437,30172426051.08231,305621780700.0,278,0.002206807870086685
4,0.06075220002094284,31639361708.02655,319903785971.6671,30299011968.9643,308009985900.0,280,0.004351643779164408
4,0.06075220002094284,32651376377.14972,340690323790.0433,30683123035.207943,309719767200.0,276,0.006354949055191516
4,0.06075220002094284,31883478636.996033,324858061821.6071,30494029328.52114,318763361400.0,296,0.004358873938248324
4,0.06075220002094284,31278982708.8869,312659537666.25806,30594163101.90107,337710726000.0,330,0.002027829009451812
4,0.06075220002094284,32141480912.350037,330135482477.7525,31528330033.94765,353766435600.0,341,0.0017332081755083995
4,0.06075220002094284,31655766979.81244,320235533489.26685,32941510542.48726,344954741700.0,297,0.0037272818930925277
4,0.06075220002094284,32333430032.105103,334089354148.05676,32344646678.61813,353220186600.0,323,3.175539490252676e-05
4,0.06075220002094284,30846874602.000977,304082707528.0437,30453123915.67897,318889380600.0,297,0.00123475634585621
4,0.06075220002094284,31639361708.028015,319903785971.6671,33844431891.933475,375294434400.0,333,0.005875573900878133
4,0.06075220002094284,32651376377.14972,340690323790.0433,30933225769.60161,322822049100.0,295,0.00532228394045006
4,0.06075220002094284,31883478636.996033,324858061821.6071,32510008614.940964,346120569000.0,307,0.0018101495087537863
4,0.06075220002094284,31278982708.8869,312659537666.25806,30621816800.613186,328620334200.0,312,0.001999772503042254
4,0.06075220002094284,32141480912.350037,330135482477.7525,33847886081.37034,365617564500.0,316,0.004667185974377065
4,0.06075220002094284,31655766979.81244,320235533489.26685,30971074849.51535,316544474700.0,283,0.0021630203179063374
4,0.06075220002094284,32333430032.105103,334089354148.05676,32309016746.629436,359865691500.0,336,6.783999156436963e-05
4,0.06075220002094284,30846874602.000977,304082707528.0437,32094086464.640263,339420915600.0,303,0.0036745286024421004
4,0.06075220002094284,31639361708.028015,319903785971.6671,31688557394.170414,339537140400.0,311,0.00014489044139454865
4,0.06075220002094284,32651376377.14972,340690323790.0433,31953214336.04743,336848872500.0,301,0.0020726269199618326
4,0.06075220002094284,31883478636.996033,324858061821.6071,31840081298.34337,326593708200.0,285,0.00013287867329669575
4,0.06075220002094284,31278982708.8869,312659537666.25806,33462562209.888657,357441524700.0,309,0.006108913906503809
4,0.06075220002094284,32185483623.69873,331039963251.6642,33995783726.733463,378072667800.0,335,0.004788233208099506
4,0.06075220002094284,31699104632.047424,321112891115.26483,28632361615.440727,293130745800.0,284,0.010462031228546402
4,0.06075220002094284,32377695569.223816,335004667447.09247,33623444701.90976,365494832700.0,320,0.003408390546819196
4,0.06075220002094284,30889104696.381653,304915810836.3398,30327139553.32004,301656986700.0,268,0.0018629276557101243
4,0.06075220002094284,31682676897.582886,320780234700.35657,29228836803.858932,294493619100.0,275,0.00833240496423358
4,0.06075220002094284,32696077262.991028,341623721937.4132,31616658253.672714,343103997000.0,319,0.0031460403223408486
4,0.06075220002094284,31927128080.639526,325748083908.7896,32948553378.217896,364794758700.0,332,0.002799999926584387
4,0.06075220002094284,31321804456.084717,313516139139.3163,31777038188.1292,342663310800.0,315,0.0013285161197493548
4,0.06075220002094284,32141480912.350037,330135482477.7525,30854503865.318348,334311154800.0,318,0.0038496383640013935
4,0.06075220002094284,31655766979.81244,320235533489.26685,31132087289.448814,319303106400.0,285,0.0016400707662004273
4,0.06075220002094284,32333430032.105103,334089354148.05676,28218855301.79377,285318158700.0,277,0.014421005480543684
4,0.06075220002094284,30846874602.000977,304082707528.0437,30901469537.8648,314733045300.0,281,0.00017346426337845668
4,0.06075220002094284,31639361708.028015,319903785971.6671,31095993172.23686,309311650500.0,268,0.0017567024549925796
4,0.06075220002094284,32651376377.14972,340690323790.0433,31076832517.87005,319327164000.0,286,0.004930817158040682
4,0.06075220002094284,31883478636.996033,324858061821.6071,30175474791.40024,299587812900.0,267,0.005701179327230873
4,0.06075220002094284,31278982708.8869,312659537666.25806,31793687238.794403,350406777600.0,329,0.0014688772101750043
4,0.06075220002094284,23495008822.31833,193558885617.09323,23362975222.926903,192460346400.0,184,0.0006860301452280151
4,0.06075220002094284,23016952240.97049,187754531963.5701,24024422373.05455,192451598700.0,174,0.005234927321412065
4,0.06075220002094284,23685312526.434814,195877045993.65515,22733660275.205,186234996000.0,182,0.005109953938140674
4,0.06075220002094284,22231845046.352295,178284107975.34616,22726317158.959553,176193490800.0,163,0.002806415324210478
4,0.06075220002094284,23000892736.238617,187560027939.5527,23877615970.9609,198301107300.0,187,0.004421171654860862
4,0.06075220002094284,24002262536.041046,199747203537.17603,20240279764.872902,143826189900.0,137,0.0261564515738322
4,0.06075220002094284,23240451773.0141,190464726657.05185,24296502708.44534,191829349200.0,169,0.005505158307815602
4,0.06075220002094284,22649539404.721405,183312715234.4636,26641694274.40953,225967357200.0,195,0.01766695384304882
5,0.025040100008482113,32248653097.57892,332340341497.4523,32258109626.039223,343392672300.0,307,2.753852724044939e-05
5,0.025040100008482113,32204564009.966125,331432307777.51373,33440614159.3096,362340056400.0,318,0.0034112986613297753
5,0.025040100008482113,32204564009.966858,331432307777.51373,30656664638.28819,324224154000.0,303,0.004774164270557921
5,0.025040100008482113,32204564009.966858,331432307777.51373,30714222655.483135,335393447100.0,323,0.004443561337796104
5,0.025040100008482113,32248653097.57892,332340341497.4522,31584636218.809948,324528624000.0,286,0.0020460964909183805
5,0.025040100008482113,32204564009.966858,331432307777.5138,30835782476.02202,333580177200.0,317,0.004103305974096231
5,0.025040100008482113,23557464642.973724,194319216066.8163,22787933339.65425,182563899000.0,174,0.004215134029973107
6,0.11100469998200424,91325194600.71582,2660380145484.647,86774213161.86128,2564554163700.0,2363,0.0017745702170269737
6,0.11100469998200424,91711280719.48145,2682874170495.156,87510209203.06918,2589050135700.0,2368,0.001622630422827413
6,0.11100469998200424,90743095158.11084,2626643954949.331,93535626315.2107,2892507232800.0,2587,0.0009654361881738952
6,0.11100469998200424,90878579269.89795,2634476978542.007,88184486156.21112,2592970470300.0,2339,0.001038998763983274
6,0.11100469998200424,91293404483.40039,2658532193033.1973,87907710035.02472,2608482969600.0,2382,0.0012979553586638343
6,0.11100469998200424,91332576289.85742,2660809332704.634,87123975921.97537,2632560931800.0,2470,0.0015986715889627827
6,0.11100469998200424,91455444668.60596,2667958215022.251,86039574947.44662,2544993662100.0,2367,0.0021280484119911053
6,0.11100469998200424,91564606020.00684,2674317572684.3823,90780123540.05766,2748044229000.0,2479,0.00028546937915720607
6,0.11100469998200424,90500442006.76904,2612643913794.7236,85506240930.5586,2454363722700.0,2229,0.0020348251687473695
6,0.11100469998200424,91319096976.94775,2660025642518.1978,89592253936.72023,2709890786100.0,2475,0.000637237134826658
6,0.11100469998200424,90286718953.78418,2600343809799.2266,88391100391.41481,2627228274000.0,2390,0.0007215279239832699
6,0.11100469998200424,90152120799.89258,2592612273491.592,92070750857.36293,2816208553500.0,2531,0.0006812812407255379
6,0.11100469998200424,91218262518.50098,2654166743662.985,90187910611.09456,2757521943300.0,2529,0.0003736513901221646
6,0.11100469998200424,90126757974.59375,2591156672687.3125,87930616594.98799,2605328430600.0,2375,0.0008429422386105821
6,0.11100469998200424,91109515786.79346,2647855303394.8994,88859499452.46902,2712598166700.0,2521,0.0008294690905367972
6,0.11100469998200424,91671945809.17969,2680578147577.6113,85010726621.50696,2458683440100.0,2263,0.00270926263992806
6,0.11100469998200424,90987049219.03174,2640756530172.489,88573211991.7518,2656776081300.0,2434,0.0009085587770343112
6,0.11100469998200424,90973685966.14014,2639982502368.1997,92585988164.93816,2881888890300.0,2621,0.00055946022215665
6,0.11100469998200424,90394479584.50977,2606542001449.2725,87623612305.58783,2628293024100.0,2434,0.001054245951084833
6,0.11100469998200424,91358279853.3667,2662304061389.141,91473007593.32452,2785176849600.0,2508,4.119226395778121e-05
6,0.11100469998200424,91603894679.50732,2676608233167.9146,90960872925.8645,2756836991400.0,2485,0.0002332462005003341
6,0.11100469998200424,91494686293.04199,2670243428460.359,91872824659.63153,2774947958100.0,2468,0.0001362686336101413
6,0.11100469998200424,90948091055.87793,2638500305939.1304,89326273914.21417,2691452589600.0,2456,0.0006025806094190905
6,0.11100469998200424,91093709133.39795,2646938538697.128,85099630498.50256,2443784157300.0,2231,0.002452785618152917
6,0.11100469998200424,90717565390.30713,2625169247337.834,87241244583.41844,2633437256700.0,2465,0.001320069729417027
6,0.11100469998200424,91330341870.99658,2660668711702.517,87958891431.374,2687769484200.0,2526,0.0012543674074140636
6,0.11100469998200424,91168523617.68213,2651268443871.904,88095707852.30449,2636475585300.0,2423,0.001165501316420493
6,0.11100469998200424,90969101770.45996,2639706466187.026,83184403272.59848,2364562877400.0,2186,0.003292235775274157
6,0.11100469998200424,91546546487.15186,2673254163567.836,85459700639.32622,2483651914500.0,2285,0.0024507644619157594
6,0.11100469998200424,90618967990.76172,2619467332121.6,91682202581.94986,2800995207600.0,2525,0.0003795917209366313
6,0.11100469998200424,91194180922.6211,2652757812893.8306,90445256998.89722,2787172764600.0,2569,0.0002687038038100801
6,0.11100469998200424,90593473187.86572,2617996653765.872,89528308627.68515,2678793873000.0,2422,0.00039762841438325646
6,0.11100469998200424,90270829869.04883,2599420301991.76,90144676908.06857,2761098069000.0,2538,4.568941697385799e-05
6,0.11100469998200424,91478588561.97266,2669295095918.821,88138416511.49252,2615877047100.0,2383,0.0012768841923144275
6,0.11100469998200424,90028803006.75488,2585528633400.0835,91932662967.17455,2849516169600.0,2599,0.0006681344646262935
6,0.11100469998200424,91207641774.15869,2653539361850.2485,88561377119.88655,2651507795100.0,2425,0.0009980225814015902
6,0.11100469998200424,91439353713.09473,2667010694070.4897,87905154159.41908,2675469725700.0,2506,0.0013209641356532148
6,0.11100469998200424,90376647169.5083,2605505542445.557,87540707723.08801,2632261963200.0,2446,0.0010773773606380273
6,0.11100469998200424,90163216822.22656,2593239045291.5776,91474402129.48634,2807350997100.0,2548,0.0004670542830640837
6,0.11100469998200424,90849242985.88135,2632769435421.8374,93306373674.42734,2943959299200.0,2693,0.0008346347346628391
6,0.11100469998200424,91093484567.48486,2646914921958.987,91125990280.98506,2814708959700.0,2581,1.1548516726099782e-05
6,0.11100469998200424,90862587936.62305,2633541348396.0605,87772236566.88696,2628412634400.0,2426,0.0011757481794488227
6,0.11100469998200424,91233310133.87158,2655030006576.6016,91415146653.38599,2817068528100.0,2569,6.454813494971872e-05
6,0.11100469998200424,90754266546.37402,2627278954010.4707,87376272239.93146,2605742210400.0,2406,0.0012963655011460323
6,0.11100469998200424,90984886775.1377,2640620726063.2188,90716259714.28372,2744450715900.0,2476,9.788008190406921e-05
6,0.11100469998200424,91200270195.06738,2653111347272.9395,87188015846.42407,2567497234200.0,2346,0.0015627102904722228
6,0.11100469998200424,90003474916.8916,2584077009647.1826,88238581887.9734,2665714479600.0,2469,0.0006620712917397763
6,0.11100469998200424,91369529749.4917,2662947681388.0615,88583872973.81483,2625789622500.0,2377,0.001060883458372669
6,0.11100469998200424,90823683130.06592,2631291288709.7876,88594815357.57928,2666690929200.0,2451,0.0008358178100359337
6,0.11100469998200424,91585827523.25293,2675543913198.72,85302904519.00552,2481273425100.0,2289,0.0025321364992228505
6,0.11100469998200424,91093484567.50049,2646914921958.9863,90372567127.60553,2803854287100.0,2604,0.00025711658527041237
6,0.11100469998200424,90270829869.03271,2599420301991.76,88521659026.18442,2692071952200.0,2502,0.0006497489197563422
6,0.11100469998200424,90593473187.86572,2617996653765.871,85009866372.48495,2484065289900.0,2310,0.002247769749886705
6,0.11100469998200424,90618967990.76172,2619467332121.6,91483988718.4003,2794936516500.0,2525,0.00030949566207743966
6,0.11100469998200424,90862587936.63867,2633541348396.06,88672471906.69682,2649354569400.0,2415,0.0008266602195257862
6,0.11100469998200424,90163216822.21045,2593239045291.577,86061522653.01999,2572395764400.0,2417,0.0015945035464428865
6,0.11100469998200424,91478588561.97266,2669295095918.8203,88204972267.11394,2668469071800.0,2476,0.0012267769296837009
6,0.11100469998200424,91330341871.0127,2660668711702.5166,88698472917.13753,2633616116400.0,2385,0.0009993365918009264
6,0.11100469998200424,91439353713.11084,2667010694070.4893,88202524989.16623,2572336238400.0,2301,0.0012583225612674675
6,0.11100469998200424,91200270195.06738,2653111347272.9395,87162188173.91219,2583647365200.0,2377,0.0015629385323807955
6,0.11100469998200424,91233310133.87158,2655030006576.6016,91385299036.91461,2799653314800.0,2539,5.428847287610948e-05
6,0.11100469998200424,90984886775.1377,2640620726063.2183,91071906050.20186,2794988802000.0,2548,3.113403352524888e-05
6,0.11100469998200424,90969101770.44385,2639706466187.026,86387513540.90652,2525961537900.0,2313,0.0018137996801591454
6,0.11100469998200424,91207641774.1748,2653539361850.248,90848635738.86581,2720550811200.0,2426,0.00013196079037782702
6,0.11100469998200424,91168523617.6665,2651268443871.9033,86097130319.79036,2535371231100.0,2346,0.0020002567023196293
6,0.11100469998200424,91194180922.60498,2652757812893.8306,87419586894.52649,2654301883800.0,2494,0.0014220665897560372
6,0.11100469998200424,90376647169.5083,2605505542445.557,86489374447.56563,2538767336400.0,2331,0.001531165407010029
6,0.11100469998200424,90823683130.08154,2631291288709.787,90278805382.27554,2743321042200.0,2498,0.00019861975300165244
6,0.11100469998200424,90003474916.92383,2584077009647.1816,90557543170.72328,2739084517200.0,2475,0.00020228227727921448
6,0.11100469998200424,91546546487.15186,2673254163567.836,86581455241.77383,2496355098300.0,2249,0.0019889362890556767
6,0.11100469998200424,90028803006.72266,2585528633400.0835,92953841170.71906,2926289554800.0,2681,0.0009995723626182009
6,0.11100469998200424,90849242985.89746,2632769435421.8374,91686740961.83583,2872892039100.0,2656,0.0002915173854568985
6,0.11100469998200424,91369529749.50781,2662947681388.061,88549204409.28075,2642929572900.0,2410,0.0010671208832600165
6,0.11100469998200424,90754266546.39014,2627278954010.4707,85993336870.14915,2539318392000.0,2359,0.0018748848869208608
6,0.11100469998200424,91585827523.25293,2675543913198.72,84535272808.18248,2454638391300.0,2281,0.002872339461510829
6,0.11100469998200424,90849242985.89746,2632769435421.8374,92091284270.54929,2884490445600.0,2654,0.0004305929619376739
6,0.11100469998200424,91200270195.06738,2653111347272.9395,87586924180.05907,2595143192400.0,2375,0.0013923493800227175
6,0.11100469998200424,90754266546.39014,2627278954010.4707,85200825784.8092,2492338030500.0,2315,0.0022282052809934573
6,0.11100469998200424,91093484567.50049,2646914921958.9863,89744417417.56955,2750461130400.0,2541,0.0004904876258821166
6,0.11100469998200424,90163216822.21045,2593239045291.577,88837464969.81686,2638297282800.0,2386,0.0005025028305326447
6,0.11100469998200424,90003474916.92383,2584077009647.1816,90518651252.60768,2745652382400.0,2489,0.000187633488851758
6,0.11100469998200424,91546546487.15186,2673254163567.836,86012499332.42285,2510640300600.0,2305,0.0022042373626387107
6,0.11100469998200424,90376647169.5083,2605505542445.557,88067179449.24182,2637795931500.0,2427,0.0008755293359457058
6,0.11100469998200424,91585827523.25293,2675543913198.72,84787662885.85036,2475424054800.0,2306,0.0027462626551683182
6,0.11100469998200424,91439353713.11084,2667010694070.4893,89416833818.46992,2728528254600.0,2519,0.0007412493864526298
6,0.11100469998200424,91330341871.0127,2660668711702.5166,90138382180.63461,2743444062900.0,2506,0.000434475667463802
6,0.11100469998200424,91478588561.97266,2669295095918.8203,87756729791.0334,2666140895700.0,2497,0.0013959722747368436
6,0.11100469998200424,90270829869.03271,2599420301991.76,89282284952.61024,2675853532800.0,2430,0.00036943162407998526
6,0.11100469998200424,90984886775.1377,2640620726063.2183,90619390679.64551,2765232765600.0,2519,0.00013217552606747092
6,0.11100469998200424,90618967990.76172,2619467332121.6,91282677662.12474,2813533801800.0,2570,0.0002358989506144919
6,0.11100469998200424,91194180922.60498,2652757812893.8306,92601380136.88591,2876319429600.0,2610,0.0004892360701664572
6,0.11100469998200424,91369529749.50781,2662947681388.061,88033619745.16954,2660592264900.0,2471,0.001253822334352932
6,0.11100469998200424,90969101770.44385,2639706466187.026,83015473911.97075,2357598468300.0,2182,0.003373614279707368
6,0.11100469998200424,91168523617.6665,2651268443871.9033,88113901351.78525,2632116863700.0,2414,0.0011605192413787187
6,0.11100469998200424,90593473187.86572,2617996653765.871,85443078635.5899,2504810368500.0,2325,0.002056201386358888
6,0.11100469998200424,90028803006.72266,2585528633400.0835,92846966078.32745,2891119732800.0,2623,0.0009747652577762508
6,0.11100469998200424,90862587936.63867,2633541348396.06,91029718763.80438,2760049077000.0,2487,6.0553570789172764e-05
6,0.11100469998200424,90823683130.08154,2631291288709.787,91733582214.83784,2784736737900.0,2493,0.0003267451003079259
6,0.11100469998200424,91233310133.87158,2655030006576.6016,88534380113.408,2692457769000.0,2502,0.0010024038451180541
6,0.11100469998200424,91207641774.1748,2653539361850.248,86858584092.12231,2557806793200.0,2346,0.0017003073467529214
6,0.11100469998200424,90743095158.09473,2626643954949.3306,90311833302.7195,2774930952600.0,2554,0.0001554135446041112
6,0.11100469998200424,90394479584.50977,2606542001449.271,88445396307.1784,2676280371300.0,2477,0.0007282806757591676
6,0.11100469998200424,90717565390.30713,2625169247337.833,87378002184.94151,2628452989500.0,2448,0.001270543250614076
6,0.11100469998200424,90126757974.59375,2591156672687.311,87974416960.81306,2629029003900.0,2416,0.0008186828713520551
6,0.11100469998200424,91293404483.40039,2658532193033.196,87013848508.4184,2595470339400.0,2407,0.0016488556659720135
6,0.11100469998200424,91711280719.49756,2682874170495.1543,84929193624.3903,2473090630200.0,2294,0.0027423528326411487
6,0.11100469998200424,90987049219.04785,2640756530172.4873,89769643812.29623,2774422440000.0,2584,0.00043879597756988205
6,0.11100469998200424,90948091055.86182,2638500305939.129,91667893624.2643,2856582027900.0,2627,0.0002519803602249923
6,0.11100469998200424,91358279853.3667,2662304061389.14,90312415853.20564,2785795762200.0,2574,0.0003754273785437581
6,0.11100469998200424,91218262518.50098,2654166743662.9834,90996363661.35956,2828083308900.0,2613,7.8462631013415e-05
6,0.11100469998200424,91109515786.77783,2647855303394.898,89678088041.47006,2764076383800.0,2570,0.0005178683750193148
6,0.11100469998200424,90286718953.76807,2600343809799.2246,89098792531.18068,2639392910400.0,2374,0.00045007562834112363
6,0.11100469998200424,90152120799.90869,2592612273491.591,92412535326.21172,2869899200400.0,2609,0.0007876285431864551
6,0.11100469998200424,91455444668.60596,2667958215022.249,87863738938.96344,2667783651000.0,2494,0.0013463257143420124
6,0.11100469998200424,91332576289.85742,2660809332704.633,87284699097.12152,2636354604900.0,2468,0.0015354069536823334
6,0.11100469998200424,91093709133.38184,2646938538697.1265,86261628065.12952,2536424465700.0,2339,0.001905075878898198
6,0.11100469998200424,91671945809.17969,2680578147577.61,87683764522.71606,2562752709900.0,2311,0.0015562099577759276
6,0.11100469998200424,91603894679.49121,2676608233167.9126,89238578425.19011,2686071375900.0,2451,0.0008805857787411083
6,0.11100469998200424,91494686293.02588,2670243428460.357,90469181183.17552,2760091194300.0,2518,0.00037154754595361853
6,0.11100469998200424,90973685966.15625,2639982502368.198,97692498080.97353,3158132006700.0,2827,0.002127463988384041
6,0.11100469998200424,91564606020.00684,2674317572684.381,89435634331.13483,2673808028700.0,2418,0.000796232065286718
6,0.11100469998200424,90878579269.89795,2634476978542.0054,87325028791.07014,2603672973000.0,2405,0.0013648221246208728
6,0.11100469998200424,91319096976.91602,2660025642518.1973,92617505987.46231,2900424232800.0,2653,0.00044766175784321117
6,0.11100469998200424,90500442006.75293,2612643913794.722,85721784443.68137,2490181436400.0,2283,0.0019189997536805843
6,0.11100469998200424,91325194600.7002,2660380145484.645,88430250100.30109,2642108594700.0,2415,0.00109569474404129
6,0.11100469998200424,90163216822.21045,2593239045291.577,91691885488.14679,2789052276000.0,2503,0.0005480960966887019
6,0.11100469998200424,90376647169.5083,2605505542445.557,89185877754.20148,2626339923300.0,2346,0.00045339500981678724
6,0.11100469998200424,91439353713.11084,2667010694070.4893,89429235771.95999,2693461437600.0,2454,0.0007462954223476678
6,0.11100469998200424,91168523617.6665,2651268443871.9033,88922941341.89067,2677663342500.0,2453,0.0008386350293309262
6,0.11100469998200424,90028803006.72266,2585528633400.0835,90505528346.71126,2793379383000.0,2577,0.00017066258270891007
6,0.11100469998200424,91093484567.50049,2646914921958.9863,87917068576.50742,2626778049300.0,2415,0.0012092441505819433
6,0.11100469998200424,91478588561.97266,2669295095918.8203,91364551735.97592,2807277073500.0,2554,4.062186346806092e-05
6,0.11100469998200424,91546546487.15186,2673254163567.836,87554805836.25502,2583784350000.0,2356,0.001544920206245864
6,0.11100469998200424,90984886775.1377,2640620726063.2183,89754771653.27988,2694980181300.0,2439,0.0004564468155993777
6,0.11100469998200424,91200270195.06738,2653111347272.9395,87012952614.16205,2528805546600.0,2285,0.0016558479897891784
6,0.11100469998200424,90823683130.08154,2631291288709.787,88521255152.85107,2709226236600.0,2534,0.0008498470692945706
6,0.11100469998200424,91585827523.25293,2675543913198.72,87523610774.50677,2606337108900.0,2399,0.0015585922231144559
6,0.11100469998200424,91194180922.60498,2652757812893.8306,91598870781.84026,2840806564500.0,2602,0.00014245597158654244
6,0.11100469998200424,90270829869.03271,2599420301991.76,89186139865.06044,2636965886100.0,2365,0.0004113401730715984
6,0.11100469998200424,90969101770.44385,2639706466187.026,87313421306.65477,2543638368000.0,2296,0.001437185611673034
6,0.11100469998200424,90003474916.92383,2584077009647.1816,87752506768.50142,2628364197600.0,2427,0.0008564140960669769
6,0.11100469998200424,91369529749.50781,2662947681388.061,89946301141.36842,2718405892800.0,2471,0.000523552649701418
6,0.11100469998200424,90862587936.63867,2633541348396.06,89480996191.07104,2695014206700.0,2454,0.0005126472959336875
6,0.11100469998200424,90754266546.39014,2627278954010.4707,86991195860.87436,2575322046900.0,2371,0.0014612039259499642
6,0.11100469998200424,91330341871.0127,2660668711702.5166,87991934129.27124,2599988379600.0,2362,0.00128400871632167
6,0.11100469998200424,91207641774.1748,2653539361850.248,88910541252.44263,2677826573700.0,2454,0.0008578227373993954
6,0.11100469998200424,91233310133.87158,2655030006576.6016,92904747709.39925,2872446893100.0,2586,0.0005818863281833617
6,0.11100469998200424,90593473187.86572,2617996653765.871,86454461128.92476,2536647473400.0,2329,0.0016316859565011733
6,0.11100469998200424,90618967990.76172,2619467332121.6,88027086644.16731,2627342612100.0,2410,0.0009865029915237244
6,0.11100469998200424,90849242985.89746,2632769435421.8374,89680872562.50226,2762545371900.0,2567,0.0004229325734446239
7,0.7022674000181723,8993128306.161758,25851548932.785774,10274489999.94815,36190894500.0,34,0.03540563756406718
7,0.7022674000181723,8965162233.800701,25691020246.711765,6791809952.864605,19136338500.0,22,0.11357200234183233
7,0.7022674000181723,8834712439.158787,24948827280.46033,8722559512.609999,24084523200.0,21,0.00465663885547828
7,0.7022674000181723,9034308904.81992,26088840711.313313,9596553259.960712,26605326600.0,21,0.021132774034083566
7,0.7022674000181723,8884954514.587399,25233391159.968975,10824217609.809217,35210550600.0,29,0.055076193418623194
7,0.7022674000181723,8923761030.617958,25454290147.36811,9140710382.618134,25365659700.0,21,0.008552876391390503
7,0.7022674000181723,9034275645.544632,26088648626.567566,9036814235.686987,27259483800.0,25,9.312686039766333e-05
7,0.7022674000181723,8830677627.105392,24926044680.03561,9331989687.297699,29254554300.0,27,0.017136205701561706
7,0.7022674000181723,8960483255.121689,25664211154.153084,6095228245.525623,16346944500.0,20,0.17527771074258344
7,0.7022674000181723,8862987109.660633,25108772424.77042,8125472559.382,22991922000.0,22,0.032077116053135235
7,0.7022674000181723,9068756206.258347,26288166372.404526,8464892395.706467,24490724100.0,23,0.02465683775155835
7,0.7022674000181723,9040554942.9514,26124926451.344894,6649874014.98886,15530560800.0,15,0.15393397307085915
7,0.7022674000181723,8909008084.091385,25370198282.91001,7877344177.19218,22210639800.0,22,0.04644908549186436
7,0.7022674000181723,9110283128.434597,26529465869.349735,13606742464.443928,48779235300.0,35,0.09217978322856839
7,0.7022674000181723,8959672687.996944,25659568278.787243,8245902520.162953,20971907700.0,18,0.034034584647442016
7,0.7022674000181723,8998805561.326996,25884198120.01426,10207710956.055367,34859112600.0,32,0.03467975242514838
7,0.7022674000181723,9110249589.453007,26529270540.405735,11298313590.954163,40471782900.0,35,0.05406393898948188
